** CONVERTED FROM C:\Users\sharo\Desktop\moviesExperiment_230121\yh.edf using edfapi 3.1 Win32 Apr 23 2018 on Tue Jan 26 14:32:24 2021
** DATE: Tue Jan 26 11:55:03 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.15 Jan 24 2018
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BFA38
** CAMERA_CONFIG: BFA38200.SCD
**

MSG	2410062 RECCFG CR 500 2 1 LR
MSG	2410062 ELCLCFG RBTABLER
MSG	2410062 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2410062 THRESHOLDS L 104 209  R 135 235
MSG	2410062 ELCL_WINDOW_SIZES 160 160 192 192
MSG	2410062 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	2410062 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	2410062 ELCL_PROC ELLIPSE  (5)
MSG	2410062 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2410063 !MODE RECORD CR 500 2 1 LR
START	2410064 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
2410064	   .	   .	    0.0	   .	   .	    0.0	32768.0	.....
SSACC L  2410066
SSACC R  2410066
SBLINK L 2410066
SBLINK R 2410066
2410174	 -482.4	 -686.3	 1536.0	 1308.4	  907.2	 1942.0	32768.0	.....
2410176	  983.3	 -356.2	 1646.0	 1296.8	  830.9	 1931.0	32768.0	.....
2410178	 1230.4	   52.3	 1757.0	 1295.5	  759.6	 1920.0	32768.0	.....
2410180	  923.7	  578.1	 1868.0	 1296.8	  686.0	 1909.0	32768.0	.....
2410182	  929.6	  539.9	 1866.0	 1294.2	  610.7	 1899.0	32768.0	.....
2410184	  935.9	  502.5	 1864.0	 1288.2	  559.6	 1890.0	32768.0	.....
2410186	  942.8	  464.8	 1860.0	 1280.6	  516.7	 1893.0	32768.0	.....
2410188	  947.5	  446.4	 1854.0	 1271.8	  475.9	 1896.0	32768.0	.....
2410190	  954.4	  430.9	 1848.0	 1263.6	  437.4	 1900.0	32768.0	.....
2410192	  965.0	  408.0	 1837.0	 1255.2	  402.6	 1903.0	32768.0	.....
2410194	  976.5	  393.7	 1825.0	 1248.3	  373.0	 1907.0	32768.0	.....
2410196	  988.6	  379.3	 1816.0	 1246.2	  351.1	 1909.0	32768.0	.....
2410198	 1005.6	  364.7	 1805.0	 1244.3	  328.4	 1911.0	32768.0	.....
2410200	 1021.9	  351.9	 1795.0	 1239.7	  304.8	 1910.0	32768.0	.....
2410202	 1036.6	  339.9	 1788.0	 1235.5	  285.8	 1909.0	32768.0	.....
2410204	 1048.5	  331.3	 1779.0	 1227.2	  273.2	 1908.0	32768.0	.....
2410206	 1056.7	  334.5	 1774.0	 1216.8	  270.2	 1907.0	32768.0	.....
2410208	 1062.3	  342.6	 1770.0	 1206.0	  270.5	 1906.0	32768.0	.....
2410210	 1066.6	  350.9	 1766.0	 1195.1	  274.3	 1905.0	32768.0	.....
2410212	 1065.7	  359.4	 1763.0	 1184.1	  278.9	 1904.0	32768.0	.....
2410214	 1065.1	  367.2	 1760.0	 1174.4	  284.4	 1905.0	32768.0	.....
2410216	 1065.6	  369.8	 1756.0	 1162.8	  283.8	 1907.0	32768.0	.....
2410218	 1068.2	  367.2	 1752.0	 1154.6	  282.3	 1909.0	32768.0	.....
2410220	 1071.6	  360.6	 1747.0	 1148.1	  277.2	 1911.0	32768.0	.....
2410222	 1075.4	  352.1	 1743.0	 1141.9	  272.1	 1912.0	32768.0	.....
2410224	 1079.8	  342.8	 1738.0	 1135.8	  262.1	 1914.0	32768.0	.....
ESACC L  2410066	2410224	160	   .	   .	 1079.8	  342.8	 1.9e+006	    357
SFIX L   2410226
2410226	 1084.7	  333.4	 1735.0	 1129.9	  251.9	 1916.0	32768.0	.....
2410228	 1089.6	  324.0	 1733.0	 1126.5	  241.9	 1917.0	32768.0	.....
2410230	 1093.4	  318.8	 1731.0	 1126.3	  237.1	 1917.0	32768.0	.....
2410232	 1095.2	  315.5	 1731.0	 1126.8	  232.2	 1918.0	32768.0	.....
2410234	 1096.6	  314.3	 1731.0	 1127.4	  227.3	 1919.0	32768.0	.....
2410236	 1098.3	  312.7	 1730.0	 1129.5	  223.2	 1921.0	32768.0	.....
2410238	 1100.1	  312.0	 1730.0	 1131.5	  224.6	 1923.0	32768.0	.....
ESACC R  2410066	2410238	174	   .	   .	 1131.5	  224.6	 1.9e+006	    904
SFIX R   2410240
2410240	 1103.0	  311.2	 1730.0	 1133.3	  229.9	 1925.0	32768.0	.....
2410242	 1105.5	  310.3	 1731.0	 1133.0	  235.1	 1927.0	32768.0	.....
2410244	 1108.8	  309.6	 1731.0	 1132.3	  240.3	 1929.0	32768.0	.....
2410246	 1112.3	  308.9	 1732.0	 1131.3	  245.8	 1931.0	32768.0	.....
2410248	 1115.9	  308.2	 1732.0	 1130.1	  251.3	 1934.0	32768.0	.....
2410250	 1119.0	  307.8	 1732.0	 1129.0	  257.3	 1936.0	32768.0	.....
2410252	 1121.9	  307.5	 1733.0	 1128.0	  262.6	 1939.0	32768.0	.....
2410254	 1123.3	  307.8	 1734.0	 1127.0	  263.6	 1941.0	32768.0	.....
2410256	 1125.4	  308.6	 1736.0	 1127.2	  264.3	 1943.0	32768.0	.....
2410258	 1126.6	  311.2	 1737.0	 1127.5	  263.6	 1946.0	32768.0	.....
2410260	 1127.1	  313.8	 1738.0	 1127.7	  262.4	 1948.0	32768.0	.....
2410262	 1127.1	  316.2	 1739.0	 1128.0	  261.0	 1948.0	32768.0	.....
2410264	 1125.4	  318.3	 1741.0	 1128.3	  257.6	 1949.0	32768.0	.....
2410266	 1123.6	  319.3	 1742.0	 1128.4	  254.2	 1949.0	32768.0	.....
2410268	 1121.6	  319.7	 1741.0	 1128.4	  251.1	 1950.0	32768.0	.....
2410270	 1119.0	  319.7	 1740.0	 1125.5	  248.1	 1950.0	32768.0	.....
2410272	 1117.0	  317.4	 1739.0	 1122.6	  246.4	 1951.0	32768.0	.....
2410274	 1115.6	  315.1	 1738.0	 1119.7	  244.9	 1951.0	32768.0	.....
2410276	 1114.5	  313.4	 1738.0	 1117.5	  243.7	 1952.0	32768.0	.....
2410278	 1115.2	  312.2	 1737.0	 1115.4	  242.8	 1953.0	32768.0	.....
2410280	 1115.8	  312.0	 1738.0	 1113.5	  241.9	 1954.0	32768.0	.....
2410282	 1116.8	  311.9	 1741.0	 1111.6	  241.0	 1955.0	32768.0	.....
2410284	 1117.2	  311.4	 1743.0	 1112.3	  240.3	 1956.0	32768.0	.....
2410286	 1116.1	  311.3	 1744.0	 1112.8	  239.5	 1957.0	32768.0	.....
2410288	 1112.5	  309.2	 1744.0	 1113.4	  238.9	 1958.0	32768.0	.....
2410290	 1108.9	  307.0	 1743.0	 1113.5	  241.0	 1961.0	32768.0	.....
2410292	 1105.9	  305.1	 1742.0	 1113.4	  244.1	 1963.0	32768.0	.....
2410294	 1103.3	  303.7	 1739.0	 1113.1	  247.5	 1965.0	32768.0	.....
2410296	 1101.9	  304.3	 1736.0	 1112.0	  251.0	 1967.0	32768.0	.....
2410298	 1101.2	  305.3	 1734.0	 1110.9	  255.1	 1970.0	32768.0	.....
2410300	 1101.2	  306.2	 1731.0	 1109.9	  259.1	 1972.0	32768.0	.....
2410302	 1103.7	  309.0	 1730.0	 1108.9	  262.9	 1975.0	32768.0	.....
2410304	 1106.4	  310.8	 1728.0	 1108.0	  263.9	 1976.0	32768.0	.....
2410306	 1108.8	  312.2	 1726.0	 1107.4	  264.3	 1976.0	32768.0	.....
2410308	 1110.6	  313.1	 1724.0	 1106.9	  264.6	 1977.0	32768.0	.....
